codigo_ibge,nome_municipio,uf,estado,mesorregiao,ano_populacao,populacao,ano_pib,pib
1701903,Araguacema,TO,Tocantins,Ocidental do Tocantins,2026,6006,2023,411911.0
1702000,Araguaçu,TO,Tocantins,Ocidental do Tocantins,2026,8213,2023,474483.0
1702109,Araguaína,TO,Tocantins,Ocidental do Tocantins,2026,184495,2023,7357638.0
1702158,Araguanã,TO,Tocantins,Ocidental do Tocantins,2026,4263,2023,107609.0
1702208,Araguatins,TO,Tocantins,Ocidental do Tocantins,2026,33364,2023,641440.0
1702307,Arapoema,TO,Tocantins,Ocidental do Tocantins,2026,5425,2023,158572.0
1702406,Arraias,TO,Tocantins,Oriental do Tocantins,2026,10500,2023,239090.0
1702554,Augustinópolis,TO,Tocantins,Ocidental do Tocantins,2026,18341,2023,396227.0
1702703,Aurora do Tocantins,TO,Tocantins,Oriental do Tocantins,2026,3415,2023,69896.0
1702901,Axixá do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,10799,2023,173373.0
1703008,Babaçulândia,TO,Tocantins,Ocidental do Tocantins,2026,7498,2023,169441.0
1703057,Bandeirantes do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,3575,2023,249696.0
1703073,Barra do Ouro,TO,Tocantins,Oriental do Tocantins,2026,4691,2023,100382.0
1703107,Barrolândia,TO,Tocantins,Ocidental do Tocantins,2026,4866,2023,140103.0
1703206,Bernardo Sayão,TO,Tocantins,Ocidental do Tocantins,2026,4298,2023,128560.0
1703305,Bom Jesus do Tocantins,TO,Tocantins,Oriental do Tocantins,2026,4221,2023,143623.0
1703602,Brasilândia do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,2009,2023,75010.0
1703701,Brejinho de Nazaré,TO,Tocantins,Ocidental do Tocantins,2026,4752,2023,267584.0
1703800,Buriti do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,10737,2023,149973.0
1703826,Cachoeirinha,TO,Tocantins,Ocidental do Tocantins,2026,1973,2023,62095.0
1703842,Campos Lindos,TO,Tocantins,Oriental do Tocantins,2026,9028,2023,665857.0
1703867,Cariri do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,4184,2023,997800.0
1703883,Carmolândia,TO,Tocantins,Ocidental do Tocantins,2026,2237,2023,73172.0
1703891,Carrasco Bonito,TO,Tocantins,Ocidental do Tocantins,2026,3326,2023,56192.0
1703909,Caseara,TO,Tocantins,Ocidental do Tocantins,2026,5047,2023,474488.0
1704105,Centenário,TO,Tocantins,Oriental do Tocantins,2026,2088,2023,109325.0
1704600,Chapada de Areia,TO,Tocantins,Ocidental do Tocantins,2026,1585,2023,51576.0
1705102,Chapada da Natividade,TO,Tocantins,Oriental do Tocantins,2026,3169,2023,155377.0
1705508,Colinas do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,36451,2023,1161301.0
1705557,Combinado,TO,Tocantins,Oriental do Tocantins,2026,4916,2023,95001.0
1705607,Conceição do Tocantins,TO,Tocantins,Oriental do Tocantins,2026,3929,2023,88973.0
1706001,Couto Magalhães,TO,Tocantins,Ocidental do Tocantins,2026,5563,2023,249462.0
1706100,Cristalândia,TO,Tocantins,Ocidental do Tocantins,2026,6349,2023,214100.0
1706258,Crixás do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,1491,2023,77387.0
1706506,Darcinópolis,TO,Tocantins,Ocidental do Tocantins,2026,6130,2023,252543.0
1707009,Dianópolis,TO,Tocantins,Oriental do Tocantins,2026,17905,2023,781673.0
1707108,Divinópolis do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,7388,2023,323159.0
1707207,Dois Irmãos do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,6311,2023,289149.0
1707306,Dueré,TO,Tocantins,Ocidental do Tocantins,2026,4289,2023,290818.0
1707405,Esperantina,TO,Tocantins,Ocidental do Tocantins,2026,7281,2023,119197.0
1707553,Fátima,TO,Tocantins,Ocidental do Tocantins,2026,3487,2023,127672.0
1707652,Figueirópolis,TO,Tocantins,Ocidental do Tocantins,2026,5331,2023,350090.0
1707702,Filadélfia,TO,Tocantins,Ocidental do Tocantins,2026,7746,2023,161707.0
1708205,Formoso do Araguaia,TO,Tocantins,Ocidental do Tocantins,2026,19517,2023,988169.0
1708254,Tabocão,TO,Tocantins,Ocidental do Tocantins,2026,3804,2023,173517.0
1708304,Goianorte,TO,Tocantins,Ocidental do Tocantins,2026,4824,2023,178252.0
1709005,Goiatins,TO,Tocantins,Oriental do Tocantins,2026,12884,2023,309167.0
1709302,Guaraí,TO,Tocantins,Ocidental do Tocantins,2026,25975,2023,1130106.0
1709500,Gurupi,TO,Tocantins,Ocidental do Tocantins,2026,90818,2023,3695017.0
1709807,Ipueiras,TO,Tocantins,Oriental do Tocantins,2026,1625,2023,71887.0
1710508,Itacajá,TO,Tocantins,Oriental do Tocantins,2026,6950,2023,199694.0
1710706,Itaguatins,TO,Tocantins,Ocidental do Tocantins,2026,5116,2023,100220.0
1710904,Itapiratins,TO,Tocantins,Oriental do Tocantins,2026,3692,2023,153090.0
1711100,Itaporã do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,2464,2023,76489.0
1711506,Jaú do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,3389,2023,110816.0
1711803,Juarina,TO,Tocantins,Ocidental do Tocantins,2026,2311,2023,55560.0
1711902,Lagoa da Confusão,TO,Tocantins,Ocidental do Tocantins,2026,16934,2023,1089844.0
1711951,Lagoa do Tocantins,TO,Tocantins,Oriental do Tocantins,2026,3616,2023,85970.0
1712009,Lajeado,TO,Tocantins,Oriental do Tocantins,2026,3595,2023,79405.0
1712157,Lavandeira,TO,Tocantins,Oriental do Tocantins,2026,1679,2023,41517.0
1712405,Lizarda,TO,Tocantins,Oriental do Tocantins,2026,2912,2023,78341.0
1712454,Luzinópolis,TO,Tocantins,Ocidental do Tocantins,2026,2819,2023,58820.0
1712504,Marianópolis do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,4812,2023,373197.0
1712702,Mateiros,TO,Tocantins,Oriental do Tocantins,2026,2955,2023,467179.0
1712801,Maurilândia do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,3171,2023,63313.0
1713205,Miracema do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,18576,2023,860438.0
1713304,Miranorte,TO,Tocantins,Ocidental do Tocantins,2026,13090,2023,483394.0
1713601,Monte do Carmo,TO,Tocantins,Oriental do Tocantins,2026,5614,2023,398705.0
1713700,Monte Santo do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,2541,2023,86604.0
1713809,Palmeiras do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,4806,2023,108235.0
1713957,Muricilândia,TO,Tocantins,Ocidental do Tocantins,2026,3517,2023,79966.0
1714203,Natividade,TO,Tocantins,Oriental do Tocantins,2026,8950,2023,352748.0
1714302,Nazaré,TO,Tocantins,Ocidental do Tocantins,2026,4684,2023,78447.0
1714880,Nova Olinda,TO,Tocantins,Ocidental do Tocantins,2026,10592,2023,442504.0
1715002,Nova Rosalândia,TO,Tocantins,Ocidental do Tocantins,2026,3362,2023,110147.0
1715101,Novo Acordo,TO,Tocantins,Oriental do Tocantins,2026,4134,2023,176373.0
1715150,Novo Alegre,TO,Tocantins,Oriental do Tocantins,2026,1794,2023,38612.0
1715259,Novo Jardim,TO,Tocantins,Oriental do Tocantins,2026,2241,2023,49097.0
1715507,Oliveira de Fátima,TO,Tocantins,Ocidental do Tocantins,2026,1228,2023,50178.0
1715705,Palmeirante,TO,Tocantins,Ocidental do Tocantins,2026,4900,2023,247597.0
1715754,Palmeirópolis,TO,Tocantins,Ocidental do Tocantins,2026,7090,2023,218426.0
1716109,Paraíso do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,56223,2023,2288330.0
1716208,Paranã,TO,Tocantins,Oriental do Tocantins,2026,10899,2023,353206.0
1716307,Pau D'Arco,TO,Tocantins,Ocidental do Tocantins,2026,4030,2023,110802.0
1716505,Pedro Afonso,TO,Tocantins,Oriental do Tocantins,2026,15051,2023,1090443.0
1716604,Peixe,TO,Tocantins,Ocidental do Tocantins,2026,9332,2023,897174.0
1716653,Pequizeiro,TO,Tocantins,Ocidental do Tocantins,2026,5032,2023,129256.0
1716703,Colméia,TO,Tocantins,Ocidental do Tocantins,2026,9152,2023,228040.0
1717008,Pindorama do Tocantins,TO,Tocantins,Oriental do Tocantins,2026,4602,2023,110783.0
1717206,Piraquê,TO,Tocantins,Ocidental do Tocantins,2026,2195,2023,98238.0
1717503,Pium,TO,Tocantins,Ocidental do Tocantins,2026,7440,2023,458625.0
1717800,Ponte Alta do Bom Jesus,TO,Tocantins,Oriental do Tocantins,2026,4266,2023,82503.0
1717909,Ponte Alta do Tocantins,TO,Tocantins,Oriental do Tocantins,2026,7905,2023,141531.0
1718006,Porto Alegre do Tocantins,TO,Tocantins,Oriental do Tocantins,2026,2967,2023,59927.0
1718204,Porto Nacional,TO,Tocantins,Oriental do Tocantins,2026,70507,2023,3195894.0
1718303,Praia Norte,TO,Tocantins,Ocidental do Tocantins,2026,9640,2023,114473.0
1718402,Presidente Kennedy,TO,Tocantins,Ocidental do Tocantins,2026,2983,2023,88843.0
1718451,Pugmil,TO,Tocantins,Ocidental do Tocantins,2026,2215,2023,127927.0
1718501,Recursolândia,TO,Tocantins,Oriental do Tocantins,2026,3438,2023,101805.0
1718550,Riachinho,TO,Tocantins,Ocidental do Tocantins,2026,4020,2023,75295.0
1718659,Rio da Conceição,TO,Tocantins,Oriental do Tocantins,2026,1832,2023,45739.0
1718709,Rio dos Bois,TO,Tocantins,Ocidental do Tocantins,2026,2858,2023,88775.0
1718758,Rio Sono,TO,Tocantins,Oriental do Tocantins,2026,4642,2023,150795.0
1718808,Sampaio,TO,Tocantins,Ocidental do Tocantins,2026,4422,2023,70136.0
1718840,Sandolândia,TO,Tocantins,Ocidental do Tocantins,2026,3927,2023,134402.0
1718865,Santa Fé do Araguaia,TO,Tocantins,Ocidental do Tocantins,2026,7575,2023,202707.0
1718881,Santa Maria do Tocantins,TO,Tocantins,Oriental do Tocantins,2026,2707,2023,118353.0
1718899,Santa Rita do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,2306,2023,275185.0
1718907,Santa Rosa do Tocantins,TO,Tocantins,Oriental do Tocantins,2026,4809,2023,419882.0
1719004,Santa Tereza do Tocantins,TO,Tocantins,Oriental do Tocantins,2026,2925,2023,57246.0
1720002,Santa Terezinha do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,2459,2023,46686.0
1720101,São Bento do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,6070,2023,90982.0
1720150,São Félix do Tocantins,TO,Tocantins,Oriental do Tocantins,2026,1919,2023,42355.0
1720200,São Miguel do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,14286,2023,239634.0
1720259,São Salvador do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,2329,2023,59857.0
1720309,São Sebastião do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,4176,2023,68702.0
1720499,São Valério,TO,Tocantins,Oriental do Tocantins,2026,4561,2023,229618.0
1720655,Silvanópolis,TO,Tocantins,Oriental do Tocantins,2026,5267,2023,284767.0
1720804,Sítio Novo do Tocantins,TO,Tocantins,Ocidental do Tocantins,2026,11554,2023,179637.0
1720853,Sucupira,TO,Tocantins,Ocidental do Tocantins,2026,1583,2023,310361.0
1720903,Taguatinga,TO,Tocantins,Oriental do Tocantins,2026,14153,2023,386846.0
1720937,Taipas do Tocantins,TO,Tocantins,Oriental do Tocantins,2026,2099,2023,41627.0
1720978,Talismã,TO,Tocantins,Ocidental do Tocantins,2026,2501,2023,173125.0
1721000,Palmas,TO,Tocantins,Oriental do Tocantins,2026,333154,2023,14168469.0
1721109,Tocantínia,TO,Tocantins,Oriental do Tocantins,2026,7851,2023,327560.0
1721208,Tocantinópolis,TO,Tocantins,Ocidental do Tocantins,2026,23246,2023,529093.0
1721257,Tupirama,TO,Tocantins,Ocidental do Tocantins,2026,2045,2023,96851.0
1721307,Tupiratins,TO,Tocantins,Ocidental do Tocantins,2026,1875,2023,48417.0
1722081,Wanderlândia,TO,Tocantins,Ocidental do Tocantins,2026,10718,2023,245767.0
1722107,Xambioá,TO,Tocantins,Ocidental do Tocantins,2026,10591,2023,722713.0
2100055,Açailândia,MA,Maranhão,Oeste Maranhense,2026,110703,2023,4274162.0
2100105,Afonso Cunha,MA,Maranhão,Leste Maranhense,2026,6309,2023,105581.0
2100154,Água Doce do Maranhão,MA,Maranhão,Leste Maranhense,2026,12474,2023,130746.0
2100204,Alcântara,MA,Maranhão,Norte Maranhense,2026,18675,2023,170261.0
2100303,Aldeias Altas,MA,Maranhão,Leste Maranhense,2026,23772,2023,335246.0
2100402,Altamira do Maranhão,MA,Maranhão,Oeste Maranhense,2026,6534,2023,88343.0
2100436,Alto Alegre do Maranhão,MA,Maranhão,Leste Maranhense,2026,24515,2023,378314.0
2100477,Alto Alegre do Pindaré,MA,Maranhão,Oeste Maranhense,2026,26241,2023,310142.0
2100501,Alto Parnaíba,MA,Maranhão,Sul Maranhense,2026,11401,2023,573769.0
2100550,Amapá do Maranhão,MA,Maranhão,Oeste Maranhense,2026,7395,2023,95026.0
2100600,Amarante do Maranhão,MA,Maranhão,Oeste Maranhense,2026,38337,2023,500782.0
2100709,Anajatuba,MA,Maranhão,Norte Maranhense,2026,26275,2023,255439.0
2100808,Anapurus,MA,Maranhão,Leste Maranhense,2026,14115,2023,192813.0
2100832,Apicum-Açu,MA,Maranhão,Norte Maranhense,2026,17693,2023,170117.0
2100873,Araguanã,MA,Maranhão,Oeste Maranhense,2026,11253,2023,127935.0
2100907,Araioses,MA,Maranhão,Leste Maranhense,2026,40190,2023,351324.0
2100956,Arame,MA,Maranhão,Centro Maranhense,2026,27782,2023,320623.0
2101004,Arari,MA,Maranhão,Norte Maranhense,2026,30585,2023,422713.0
2101103,Axixá,MA,Maranhão,Norte Maranhense,2026,12101,2023,118131.0
2101202,Bacabal,MA,Maranhão,Centro Maranhense,2026,107874,2023,1912868.0
2101251,Bacabeira,MA,Maranhão,Norte Maranhense,2026,17498,2023,466226.0
2101301,Bacuri,MA,Maranhão,Norte Maranhense,2026,16957,2023,156363.0
2101350,Bacurituba,MA,Maranhão,Norte Maranhense,2026,5376,2023,52138.0
2101400,Balsas,MA,Maranhão,Sul Maranhense,2026,106332,2023,7529798.0
2101509,Barão de Grajaú,MA,Maranhão,Leste Maranhense,2026,19524,2023,309910.0
2101608,Barra do Corda,MA,Maranhão,Centro Maranhense,2026,87830,2023,1157930.0
2101707,Barreirinhas,MA,Maranhão,Norte Maranhense,2026,68439,2023,816789.0
2101731,Belágua,MA,Maranhão,Leste Maranhense,2026,8782,2023,100863.0
2101772,Bela Vista do Maranhão,MA,Maranhão,Norte Maranhense,2026,12132,2023,133414.0
2101806,Benedito Leite,MA,Maranhão,Sul Maranhense,2026,5601,2023,94454.0
2101905,Bequimão,MA,Maranhão,Norte Maranhense,2026,19955,2023,166173.0
2101939,Bernardo do Mearim,MA,Maranhão,Centro Maranhense,2026,5994,2023,276118.0
2101970,Boa Vista do Gurupi,MA,Maranhão,Oeste Maranhense,2026,7792,2023,93312.0
2102002,Bom Jardim,MA,Maranhão,Oeste Maranhense,2026,33850,2023,571101.0
2102036,Bom Jesus das Selvas,MA,Maranhão,Oeste Maranhense,2026,29620,2023,456766.0
2102077,Bom Lugar,MA,Maranhão,Centro Maranhense,2026,12333,2023,149056.0
2102101,Brejo,MA,Maranhão,Leste Maranhense,2026,35382,2023,426439.0
2102150,Brejo de Areia,MA,Maranhão,Oeste Maranhense,2026,9343,2023,90089.0
2102200,Buriti,MA,Maranhão,Leste Maranhense,2026,30925,2023,332530.0
2102309,Buriti Bravo,MA,Maranhão,Leste Maranhense,2026,22937,2023,309327.0
2102325,Buriticupu,MA,Maranhão,Oeste Maranhense,2026,56590,2023,1008378.0
2102358,Buritirana,MA,Maranhão,Oeste Maranhense,2026,13098,2023,156524.0
2102374,Cachoeira Grande,MA,Maranhão,Norte Maranhense,2026,10057,2023,85043.0
2102408,Cajapió,MA,Maranhão,Norte Maranhense,2026,10331,2023,81775.0
2102507,Cajari,MA,Maranhão,Norte Maranhense,2026,16652,2023,155103.0
2102556,Campestre do Maranhão,MA,Maranhão,Sul Maranhense,2026,12522,2023,303257.0
2102606,Cândido Mendes,MA,Maranhão,Oeste Maranhense,2026,20464,2023,204526.0
2102705,Cantanhede,MA,Maranhão,Norte Maranhense,2026,25131,2023,233273.0
2102754,Capinzal do Norte,MA,Maranhão,Leste Maranhense,2026,11696,2023,215754.0
2102804,Carolina,MA,Maranhão,Sul Maranhense,2026,24630,2023,595614.0
2102903,Carutapera,MA,Maranhão,Oeste Maranhense,2026,24950,2023,246447.0
2103000,Caxias,MA,Maranhão,Leste Maranhense,2026,163650,2023,2696021.0
2103109,Cedral,MA,Maranhão,Norte Maranhense,2026,10448,2023,86165.0
2103125,Central do Maranhão,MA,Maranhão,Norte Maranhense,2026,7209,2023,69154.0
2103158,Centro do Guilherme,MA,Maranhão,Oeste Maranhense,2026,12715,2023,137520.0
2103174,Centro Novo do Maranhão,MA,Maranhão,Oeste Maranhense,2026,16432,2023,236610.0
2103208,Chapadinha,MA,Maranhão,Leste Maranhense,2026,84564,2023,1130462.0
2103257,Cidelândia,MA,Maranhão,Oeste Maranhense,2026,13131,2023,242330.0
2103307,Codó,MA,Maranhão,Leste Maranhense,2026,118272,2023,1808033.0
2103406,Coelho Neto,MA,Maranhão,Leste Maranhense,2026,42774,2023,486211.0
2103505,Colinas,MA,Maranhão,Leste Maranhense,2026,41826,2023,729810.0
2103554,Conceição do Lago-Açu,MA,Maranhão,Norte Maranhense,2026,15291,2023,159750.0
2103604,Coroatá,MA,Maranhão,Leste Maranhense,2026,61324,2023,637484.0
2103703,Cururupu,MA,Maranhão,Norte Maranhense,2026,32598,2023,343104.0
2103752,Davinópolis,MA,Maranhão,Oeste Maranhense,2026,14863,2023,218072.0
2103802,Dom Pedro,MA,Maranhão,Centro Maranhense,2026,23607,2023,314608.0
2103901,Duque Bacelar,MA,Maranhão,Leste Maranhense,2026,10439,2023,108748.0
2104008,Esperantinópolis,MA,Maranhão,Centro Maranhense,2026,18743,2023,202856.0
2104057,Estreito,MA,Maranhão,Sul Maranhense,2026,34293,2023,1195399.0
2104073,Feira Nova do Maranhão,MA,Maranhão,Sul Maranhense,2026,8239,2023,132983.0
2104081,Fernando Falcão,MA,Maranhão,Centro Maranhense,2026,11250,2023,159761.0
2104099,Formosa da Serra Negra,MA,Maranhão,Centro Maranhense,2026,18164,2023,257048.0
2104107,Fortaleza dos Nogueiras,MA,Maranhão,Sul Maranhense,2026,12974,2023,354448.0
2104206,Fortuna,MA,Maranhão,Centro Maranhense,2026,17348,2023,214307.0
2104305,Godofredo Viana,MA,Maranhão,Oeste Maranhense,2026,10425,2023,855186.0
2104404,Gonçalves Dias,MA,Maranhão,Centro Maranhense,2026,17580,2023,187080.0
2104503,Governador Archer,MA,Maranhão,Centro Maranhense,2026,10480,2023,123047.0
2104552,Governador Edison Lobão,MA,Maranhão,Oeste Maranhense,2026,19010,2023,448007.0
2104602,Governador Eugênio Barros,MA,Maranhão,Centro Maranhense,2026,14269,2023,195174.0
2104628,Governador Luiz Rocha,MA,Maranhão,Centro Maranhense,2026,7213,2023,108305.0
2104651,Governador Newton Bello,MA,Maranhão,Oeste Maranhense,2026,11004,2023,120254.0
2104677,Governador Nunes Freire,MA,Maranhão,Oeste Maranhense,2026,23493,2023,324762.0
2104701,Graça Aranha,MA,Maranhão,Centro Maranhense,2026,6160,2023,66886.0
2104800,Grajaú,MA,Maranhão,Centro Maranhense,2026,75281,2023,1415488.0
2104909,Guimarães,MA,Maranhão,Norte Maranhense,2026,10412,2023,104271.0
2105005,Humberto de Campos,MA,Maranhão,Norte Maranhense,2026,26552,2023,241228.0
2105104,Icatu,MA,Maranhão,Norte Maranhense,2026,25332,2023,211921.0
2105153,Igarapé do Meio,MA,Maranhão,Norte Maranhense,2026,14411,2023,464887.0
2105203,Igarapé Grande,MA,Maranhão,Centro Maranhense,2026,10460,2023,138144.0
2105302,Imperatriz,MA,Maranhão,Oeste Maranhense,2026,286383,2023,9475802.0
2105351,Itaipava do Grajaú,MA,Maranhão,Centro Maranhense,2026,14142,2023,136089.0
2105401,Itapecuru Mirim,MA,Maranhão,Norte Maranhense,2026,62260,2023,889928.0
2105427,Itinga do Maranhão,MA,Maranhão,Oeste Maranhense,2026,22863,2023,687514.0
2105450,Jatobá,MA,Maranhão,Leste Maranhense,2026,7577,2023,83460.0
2105476,Jenipapo dos Vieiras,MA,Maranhão,Centro Maranhense,2026,17555,2023,174125.0
2105500,João Lisboa,MA,Maranhão,Oeste Maranhense,2026,25331,2023,362692.0
2105609,Joselândia,MA,Maranhão,Centro Maranhense,2026,15221,2023,139774.0
2105658,Junco do Maranhão,MA,Maranhão,Oeste Maranhense,2026,5287,2023,71491.0
2105708,Lago da Pedra,MA,Maranhão,Oeste Maranhense,2026,45857,2023,621148.0
2105807,Lago do Junco,MA,Maranhão,Centro Maranhense,2026,9676,2023,108264.0
2105906,Lago Verde,MA,Maranhão,Centro Maranhense,2026,15062,2023,169405.0
2105922,Lagoa do Mato,MA,Maranhão,Leste Maranhense,2026,10804,2023,211547.0
2105948,Lago dos Rodrigues,MA,Maranhão,Centro Maranhense,2026,8963,2023,104301.0
2105963,Lagoa Grande do Maranhão,MA,Maranhão,Oeste Maranhense,2026,11749,2023,128791.0
2105989,Lajeado Novo,MA,Maranhão,Oeste Maranhense,2026,7236,2023,122752.0
2106003,Lima Campos,MA,Maranhão,Centro Maranhense,2026,11560,2023,237817.0
2106102,Loreto,MA,Maranhão,Sul Maranhense,2026,11891,2023,390947.0
2106201,Luís Domingues,MA,Maranhão,Oeste Maranhense,2026,7379,2023,72747.0
2106300,Magalhães de Almeida,MA,Maranhão,Leste Maranhense,2026,13873,2023,181567.0
2106326,Maracaçumé,MA,Maranhão,Oeste Maranhense,2026,21768,2023,275246.0
2106359,Marajá do Sena,MA,Maranhão,Oeste Maranhense,2026,7142,2023,116023.0
2106375,Maranhãozinho,MA,Maranhão,Oeste Maranhense,2026,14097,2023,146664.0
2106409,Mata Roma,MA,Maranhão,Leste Maranhense,2026,17618,2023,226303.0
2106508,Matinha,MA,Maranhão,Norte Maranhense,2026,22549,2023,232534.0
2106607,Matões,MA,Maranhão,Leste Maranhense,2026,33350,2023,334401.0
2106631,Matões do Norte,MA,Maranhão,Norte Maranhense,2026,18087,2023,134625.0
2106672,Milagres do Maranhão,MA,Maranhão,Leste Maranhense,2026,9079,2023,94017.0
2106706,Mirador,MA,Maranhão,Leste Maranhense,2026,21552,2023,389857.0
2106755,Miranda do Norte,MA,Maranhão,Norte Maranhense,2026,24371,2023,578366.0
2106805,Mirinzal,MA,Maranhão,Norte Maranhense,2026,14298,2023,133235.0
2106904,Monção,MA,Maranhão,Norte Maranhense,2026,28526,2023,280367.0
2107001,Montes Altos,MA,Maranhão,Oeste Maranhense,2026,9304,2023,119453.0
2107100,Morros,MA,Maranhão,Norte Maranhense,2026,19033,2023,190452.0
2107209,Nina Rodrigues,MA,Maranhão,Norte Maranhense,2026,14621,2023,109174.0
2107258,Nova Colinas,MA,Maranhão,Sul Maranhense,2026,5152,2023,95718.0
2107308,Nova Iorque,MA,Maranhão,Leste Maranhense,2026,4405,2023,53436.0
2107357,Nova Olinda do Maranhão,MA,Maranhão,Oeste Maranhense,2026,14302,2023,171963.0
2107407,Olho d'Água das Cunhãs,MA,Maranhão,Centro Maranhense,2026,18281,2023,225755.0
2107456,Olinda Nova do Maranhão,MA,Maranhão,Norte Maranhense,2026,13932,2023,132761.0
2107506,Paço do Lumiar,MA,Maranhão,Norte Maranhense,2026,153903,2023,1643537.0
2107605,Palmeirândia,MA,Maranhão,Norte Maranhense,2026,21702,2023,188190.0
2107704,Paraibano,MA,Maranhão,Leste Maranhense,2026,18564,2023,210302.0
2107803,Parnarama,MA,Maranhão,Leste Maranhense,2026,32212,2023,381793.0
2107902,Passagem Franca,MA,Maranhão,Leste Maranhense,2026,17590,2023,207014.0
2108009,Pastos Bons,MA,Maranhão,Leste Maranhense,2026,19284,2023,322652.0
2108058,Paulino Neves,MA,Maranhão,Norte Maranhense,2026,17625,2023,157984.0
2108108,Paulo Ramos,MA,Maranhão,Oeste Maranhense,2026,20803,2023,261075.0
