codigo_ibge,nome_municipio,uf,estado,ano,populacao,pib
1100346,Alvorada D'Oeste,RO,Rondônia,2010,,160689.0
1100346,Alvorada D'Oeste,RO,Rondônia,2011,16625.0,174574.0
1100346,Alvorada D'Oeste,RO,Rondônia,2012,16404.0,184427.0
1100346,Alvorada D'Oeste,RO,Rondônia,2013,17399.0,191138.0
1100346,Alvorada D'Oeste,RO,Rondônia,2014,17228.0,205518.0
1100346,Alvorada D'Oeste,RO,Rondônia,2015,17063.0,220491.0
1100346,Alvorada D'Oeste,RO,Rondônia,2016,16902.0,243599.0
1100346,Alvorada D'Oeste,RO,Rondônia,2017,16747.0,252252.0
1100346,Alvorada D'Oeste,RO,Rondônia,2018,14722.0,256200.0
1100346,Alvorada D'Oeste,RO,Rondônia,2019,14411.0,260403.0
1100346,Alvorada D'Oeste,RO,Rondônia,2020,14106.0,289497.0
1100346,Alvorada D'Oeste,RO,Rondônia,2021,13807.0,352630.0
1100346,Alvorada D'Oeste,RO,Rondônia,2022,,435099.0
1100346,Alvorada D'Oeste,RO,Rondônia,2023,,486626.0
1100346,Alvorada D'Oeste,RO,Rondônia,2024,13837.0,
1100346,Alvorada D'Oeste,RO,Rondônia,2025,13720.0,
1100346,Alvorada D'Oeste,RO,Rondônia,2026,13611.0,
1100379,Alto Alegre dos Parecis,RO,Rondônia,2010,,119974.0
1100379,Alto Alegre dos Parecis,RO,Rondônia,2011,12825.0,135691.0
1100379,Alto Alegre dos Parecis,RO,Rondônia,2012,12833.0,207365.0
1100379,Alto Alegre dos Parecis,RO,Rondônia,2013,13827.0,183210.0
1100379,Alto Alegre dos Parecis,RO,Rondônia,2014,13884.0,211214.0
1100379,Alto Alegre dos Parecis,RO,Rondônia,2015,13940.0,212357.0
1100379,Alto Alegre dos Parecis,RO,Rondônia,2016,13993.0,230030.0
1100379,Alto Alegre dos Parecis,RO,Rondônia,2017,14045.0,328001.0
1100379,Alto Alegre dos Parecis,RO,Rondônia,2018,13227.0,278342.0
1100379,Alto Alegre dos Parecis,RO,Rondônia,2019,13241.0,288721.0
1100379,Alto Alegre dos Parecis,RO,Rondônia,2020,13255.0,324519.0
1100379,Alto Alegre dos Parecis,RO,Rondônia,2021,13268.0,483672.0
1100379,Alto Alegre dos Parecis,RO,Rondônia,2022,,570360.0
1100379,Alto Alegre dos Parecis,RO,Rondônia,2023,,575129.0
1100379,Alto Alegre dos Parecis,RO,Rondônia,2024,12263.0,
1100379,Alto Alegre dos Parecis,RO,Rondônia,2025,12237.0,
1100379,Alto Alegre dos Parecis,RO,Rondônia,2026,12213.0,
1100403,Alto Paraíso,RO,Rondônia,2010,,152235.0
1100403,Alto Paraíso,RO,Rondônia,2011,17444.0,176664.0
1100403,Alto Paraíso,RO,Rondônia,2012,17742.0,205906.0
1100403,Alto Paraíso,RO,Rondônia,2013,19459.0,214064.0
1100403,Alto Paraíso,RO,Rondônia,2014,19841.0,233006.0
1100403,Alto Paraíso,RO,Rondônia,2015,20210.0,258222.0
1100403,Alto Paraíso,RO,Rondônia,2016,20569.0,287145.0
1100403,Alto Paraíso,RO,Rondônia,2017,20916.0,307459.0
1100403,Alto Paraíso,RO,Rondônia,2018,20999.0,328757.0
1100403,Alto Paraíso,RO,Rondônia,2019,21428.0,358407.0
1100403,Alto Paraíso,RO,Rondônia,2020,21847.0,396387.0
1100403,Alto Paraíso,RO,Rondônia,2021,22258.0,510740.0
1100403,Alto Paraíso,RO,Rondônia,2022,,605617.0
1100403,Alto Paraíso,RO,Rondônia,2023,,667923.0
1100403,Alto Paraíso,RO,Rondônia,2024,17463.0,
1100403,Alto Paraíso,RO,Rondônia,2025,17467.0,
1100403,Alto Paraíso,RO,Rondônia,2026,17471.0,
1100452,Buritis,RO,Rondônia,2010,,336265.0
1100452,Buritis,RO,Rondônia,2011,32899.0,380852.0
1100452,Buritis,RO,Rondônia,2012,33397.0,403805.0
1100452,Buritis,RO,Rondônia,2013,36555.0,427488.0
1100452,Buritis,RO,Rondônia,2014,37207.0,475961.0
1100452,Buritis,RO,Rondônia,2015,37838.0,519513.0
1100452,Buritis,RO,Rondônia,2016,38450.0,581699.0
1100452,Buritis,RO,Rondônia,2017,39044.0,649985.0
1100452,Buritis,RO,Rondônia,2018,38937.0,680428.0
1100452,Buritis,RO,Rondônia,2019,39654.0,726351.0
1100452,Buritis,RO,Rondônia,2020,40356.0,781528.0
1100452,Buritis,RO,Rondônia,2021,41043.0,966556.0
1100452,Buritis,RO,Rondônia,2022,,1104420.0
1100452,Buritis,RO,Rondônia,2023,,1221008.0
1100452,Buritis,RO,Rondônia,2024,30729.0,
1100452,Buritis,RO,Rondônia,2025,30649.0,
1100452,Buritis,RO,Rondônia,2026,30573.0,
1100502,Novo Horizonte do Oeste,RO,Rondônia,2010,,95420.0
1100502,Novo Horizonte do Oeste,RO,Rondônia,2011,10084.0,100846.0
1100502,Novo Horizonte do Oeste,RO,Rondônia,2012,9933.0,104873.0
1100502,Novo Horizonte do Oeste,RO,Rondônia,2013,10515.0,113700.0
1100502,Novo Horizonte do Oeste,RO,Rondônia,2014,10393.0,127668.0
1100502,Novo Horizonte do Oeste,RO,Rondônia,2015,10276.0,134273.0
1100502,Novo Horizonte do Oeste,RO,Rondônia,2016,10161.0,150378.0
1100502,Novo Horizonte do Oeste,RO,Rondônia,2017,10051.0,167453.0
1100502,Novo Horizonte do Oeste,RO,Rondônia,2018,8751.0,165986.0
1100502,Novo Horizonte do Oeste,RO,Rondônia,2019,8538.0,165527.0
1100502,Novo Horizonte do Oeste,RO,Rondônia,2020,8329.0,185088.0
1100502,Novo Horizonte do Oeste,RO,Rondônia,2021,8125.0,231501.0
1100502,Novo Horizonte do Oeste,RO,Rondônia,2022,,268863.0
1100502,Novo Horizonte do Oeste,RO,Rondônia,2023,,331958.0
1100502,Novo Horizonte do Oeste,RO,Rondônia,2024,8056.0,
1100502,Novo Horizonte do Oeste,RO,Rondônia,2025,7972.0,
1100502,Novo Horizonte do Oeste,RO,Rondônia,2026,7894.0,
1100601,Cacaulândia,RO,Rondônia,2010,,76701.0
1100601,Cacaulândia,RO,Rondônia,2011,5764.0,84262.0
1100601,Cacaulândia,RO,Rondônia,2012,5791.0,90742.0
1100601,Cacaulândia,RO,Rondônia,2013,6268.0,99011.0
1100601,Cacaulândia,RO,Rondônia,2014,6318.0,116988.0
1100601,Cacaulândia,RO,Rondônia,2015,6367.0,125344.0
1100601,Cacaulândia,RO,Rondônia,2016,6414.0,134084.0
1100601,Cacaulândia,RO,Rondônia,2017,6460.0,139924.0
1100601,Cacaulândia,RO,Rondônia,2018,6190.0,140567.0
1100601,Cacaulândia,RO,Rondônia,2019,6230.0,144465.0
1100601,Cacaulândia,RO,Rondônia,2020,6269.0,169146.0
1100601,Cacaulândia,RO,Rondônia,2021,6307.0,275338.0
1100601,Cacaulândia,RO,Rondônia,2022,,219345.0
1100601,Cacaulândia,RO,Rondônia,2023,,238989.0
1100601,Cacaulândia,RO,Rondônia,2024,4345.0,
1100601,Cacaulândia,RO,Rondônia,2025,4292.0,
1100601,Cacaulândia,RO,Rondônia,2026,4242.0,
1100700,Campo Novo de Rondônia,RO,Rondônia,2010,,120440.0
1100700,Campo Novo de Rondônia,RO,Rondônia,2011,12758.0,150582.0
1100700,Campo Novo de Rondônia,RO,Rondônia,2012,12847.0,156228.0
1100700,Campo Novo de Rondônia,RO,Rondônia,2013,13939.0,181408.0
1100700,Campo Novo de Rondônia,RO,Rondônia,2014,14081.0,203987.0
1100700,Campo Novo de Rondônia,RO,Rondônia,2015,14220.0,223211.0
1100700,Campo Novo de Rondônia,RO,Rondônia,2016,14354.0,221141.0
1100700,Campo Novo de Rondônia,RO,Rondônia,2017,14484.0,266520.0
1100700,Campo Novo de Rondônia,RO,Rondônia,2018,14009.0,285323.0
1100700,Campo Novo de Rondônia,RO,Rondônia,2019,14139.0,274661.0
1100700,Campo Novo de Rondônia,RO,Rondônia,2020,14266.0,331894.0
1100700,Campo Novo de Rondônia,RO,Rondônia,2021,14391.0,369127.0
1100700,Campo Novo de Rondônia,RO,Rondônia,2022,,398841.0
1100700,Campo Novo de Rondônia,RO,Rondônia,2023,,455251.0
1100700,Campo Novo de Rondônia,RO,Rondônia,2024,9225.0,
1100700,Campo Novo de Rondônia,RO,Rondônia,2025,9095.0,
1100700,Campo Novo de Rondônia,RO,Rondônia,2026,8972.0,
1100809,Candeias do Jamari,RO,Rondônia,2010,,228321.0
1100809,Candeias do Jamari,RO,Rondônia,2011,20292.0,253982.0
1100809,Candeias do Jamari,RO,Rondônia,2012,20787.0,267393.0
1100809,Candeias do Jamari,RO,Rondônia,2013,22973.0,280360.0
1100809,Candeias do Jamari,RO,Rondônia,2014,23573.0,317451.0
1100809,Candeias do Jamari,RO,Rondônia,2015,24155.0,399266.0
1100809,Candeias do Jamari,RO,Rondônia,2016,24719.0,399703.0
1100809,Candeias do Jamari,RO,Rondônia,2017,25266.0,491350.0
1100809,Candeias do Jamari,RO,Rondônia,2018,25983.0,568963.0
1100809,Candeias do Jamari,RO,Rondônia,2019,26693.0,548064.0
1100809,Candeias do Jamari,RO,Rondônia,2020,27388.0,562989.0
1100809,Candeias do Jamari,RO,Rondônia,2021,28068.0,655569.0
1100809,Candeias do Jamari,RO,Rondônia,2022,,791507.0
1100809,Candeias do Jamari,RO,Rondônia,2023,,1001610.0
1100809,Candeias do Jamari,RO,Rondônia,2024,24163.0,
1100809,Candeias do Jamari,RO,Rondônia,2025,24313.0,
1100809,Candeias do Jamari,RO,Rondônia,2026,24454.0,
1100908,Castanheiras,RO,Rondônia,2010,,39936.0
1100908,Castanheiras,RO,Rondônia,2011,3527.0,44579.0
1100908,Castanheiras,RO,Rondônia,2012,3479.0,46868.0
1100908,Castanheiras,RO,Rondônia,2013,3689.0,53263.0
1100908,Castanheiras,RO,Rondônia,2014,3653.0,59750.0
1100908,Castanheiras,RO,Rondônia,2015,3617.0,66529.0
1100908,Castanheiras,RO,Rondônia,2016,3583.0,68661.0
1100908,Castanheiras,RO,Rondônia,2017,3550.0,110916.0
1100908,Castanheiras,RO,Rondônia,2018,3119.0,113026.0
1100908,Castanheiras,RO,Rondônia,2019,3052.0,103993.0
1100908,Castanheiras,RO,Rondônia,2020,2987.0,80395.0
1100908,Castanheiras,RO,Rondônia,2021,2923.0,99627.0
1100908,Castanheiras,RO,Rondônia,2022,,121873.0
1100908,Castanheiras,RO,Rondônia,2023,,138594.0
1100908,Castanheiras,RO,Rondônia,2024,3456.0,
1100908,Castanheiras,RO,Rondônia,2025,3450.0,
1100908,Castanheiras,RO,Rondônia,2026,3445.0,
1100924,Chupinguaia,RO,Rondônia,2010,,165716.0
1100924,Chupinguaia,RO,Rondônia,2011,8515.0,179981.0
1100924,Chupinguaia,RO,Rondônia,2012,8721.0,238955.0
1100924,Chupinguaia,RO,Rondônia,2013,9636.0,225345.0
1100924,Chupinguaia,RO,Rondônia,2014,9887.0,228353.0
1100924,Chupinguaia,RO,Rondônia,2015,10129.0,235664.0
1100924,Chupinguaia,RO,Rondônia,2016,10364.0,275131.0
1100924,Chupinguaia,RO,Rondônia,2017,10593.0,279877.0
1100924,Chupinguaia,RO,Rondônia,2018,10886.0,300109.0
1100924,Chupinguaia,RO,Rondônia,2019,11182.0,304810.0
1100924,Chupinguaia,RO,Rondônia,2020,11472.0,374750.0
1100924,Chupinguaia,RO,Rondônia,2021,11755.0,468793.0
1100924,Chupinguaia,RO,Rondônia,2022,,638875.0
1100924,Chupinguaia,RO,Rondônia,2023,,673990.0
1100924,Chupinguaia,RO,Rondônia,2024,10129.0,
1100924,Chupinguaia,RO,Rondônia,2025,10191.0,
1100924,Chupinguaia,RO,Rondônia,2026,10250.0,
1100940,Cujubim,RO,Rondônia,2010,,210218.0
1100940,Cujubim,RO,Rondônia,2011,16570.0,218790.0
1100940,Cujubim,RO,Rondônia,2012,17262.0,221003.0
1100940,Cujubim,RO,Rondônia,2013,19410.0,249223.0
1100940,Cujubim,RO,Rondônia,2014,20204.0,265664.0
1100940,Cujubim,RO,Rondônia,2015,20974.0,288031.0
1100940,Cujubim,RO,Rondônia,2016,21720.0,315494.0
1100940,Cujubim,RO,Rondônia,2017,22443.0,324735.0
1100940,Cujubim,RO,Rondônia,2018,24226.0,357078.0
1100940,Cujubim,RO,Rondônia,2019,25215.0,385069.0
1100940,Cujubim,RO,Rondônia,2020,26183.0,431816.0
1100940,Cujubim,RO,Rondônia,2021,27131.0,487756.0
1100940,Cujubim,RO,Rondônia,2022,,519136.0
1100940,Cujubim,RO,Rondônia,2023,,582148.0
1100940,Cujubim,RO,Rondônia,2024,15883.0,
1100940,Cujubim,RO,Rondônia,2025,15877.0,
1100940,Cujubim,RO,Rondônia,2026,15872.0,
1101005,Governador Jorge Teixeira,RO,Rondônia,2010,,111130.0
1101005,Governador Jorge Teixeira,RO,Rondônia,2011,10272.0,112253.0
1101005,Governador Jorge Teixeira,RO,Rondônia,2012,10040.0,118735.0
1101005,Governador Jorge Teixeira,RO,Rondônia,2013,10534.0,140140.0
1101005,Governador Jorge Teixeira,RO,Rondônia,2014,10327.0,145566.0
1101005,Governador Jorge Teixeira,RO,Rondônia,2015,10127.0,154876.0
1101005,Governador Jorge Teixeira,RO,Rondônia,2016,9933.0,163293.0
1101005,Governador Jorge Teixeira,RO,Rondônia,2017,9745.0,178524.0
1101005,Governador Jorge Teixeira,RO,Rondônia,2018,8095.0,178491.0
1101005,Governador Jorge Teixeira,RO,Rondônia,2019,7767.0,177942.0
1101005,Governador Jorge Teixeira,RO,Rondônia,2020,7445.0,200565.0
1101005,Governador Jorge Teixeira,RO,Rondônia,2021,7130.0,239331.0
1101005,Governador Jorge Teixeira,RO,Rondônia,2022,,283465.0
1101005,Governador Jorge Teixeira,RO,Rondônia,2023,,320123.0
1101005,Governador Jorge Teixeira,RO,Rondônia,2024,8420.0,
1101005,Governador Jorge Teixeira,RO,Rondônia,2025,8340.0,
1101005,Governador Jorge Teixeira,RO,Rondônia,2026,8264.0,
1101104,Itapuã do Oeste,RO,Rondônia,2010,,90690.0
1101104,Itapuã do Oeste,RO,Rondônia,2011,8700.0,117104.0
1101104,Itapuã do Oeste,RO,Rondônia,2012,8830.0,128141.0
1101104,Itapuã do Oeste,RO,Rondônia,2013,9661.0,139589.0
1101104,Itapuã do Oeste,RO,Rondônia,2014,9831.0,133036.0
1101104,Itapuã do Oeste,RO,Rondônia,2015,9995.0,143840.0
1101104,Itapuã do Oeste,RO,Rondônia,2016,10155.0,153760.0
1101104,Itapuã do Oeste,RO,Rondônia,2017,10310.0,158293.0
1101104,Itapuã do Oeste,RO,Rondônia,2018,10272.0,173175.0
1101104,Itapuã do Oeste,RO,Rondônia,2019,10458.0,184657.0
1101104,Itapuã do Oeste,RO,Rondônia,2020,10641.0,192750.0
1101104,Itapuã do Oeste,RO,Rondônia,2021,10819.0,209927.0
1101104,Itapuã do Oeste,RO,Rondônia,2022,,289967.0
1101104,Itapuã do Oeste,RO,Rondônia,2023,,340162.0
1101104,Itapuã do Oeste,RO,Rondônia,2024,9209.0,
1101104,Itapuã do Oeste,RO,Rondônia,2025,9228.0,
1101104,Itapuã do Oeste,RO,Rondônia,2026,9247.0,
1101203,Ministro Andreazza,RO,Rondônia,2010,,99692.0
1101203,Ministro Andreazza,RO,Rondônia,2011,10277.0,116881.0
1101203,Ministro Andreazza,RO,Rondônia,2012,10203.0,124807.0
1101203,Ministro Andreazza,RO,Rondônia,2013,10899.0,146641.0
1101203,Ministro Andreazza,RO,Rondônia,2014,10860.0,167762.0
1101203,Ministro Andreazza,RO,Rondônia,2015,10823.0,170866.0
1101203,Ministro Andreazza,RO,Rondônia,2016,10786.0,189597.0
1101203,Ministro Andreazza,RO,Rondônia,2017,10751.0,215810.0
1101203,Ministro Andreazza,RO,Rondônia,2018,9762.0,205983.0
1101203,Ministro Andreazza,RO,Rondônia,2019,9660.0,216434.0
1101203,Ministro Andreazza,RO,Rondônia,2020,9559.0,224912.0
1101203,Ministro Andreazza,RO,Rondônia,2021,9461.0,297876.0
1101203,Ministro Andreazza,RO,Rondônia,2022,,414490.0
1101203,Ministro Andreazza,RO,Rondônia,2023,,440282.0
1101203,Ministro Andreazza,RO,Rondônia,2024,6657.0,
1101203,Ministro Andreazza,RO,Rondônia,2025,6519.0,
1101203,Ministro Andreazza,RO,Rondônia,2026,6389.0,
1101302,Mirante da Serra,RO,Rondônia,2010,,114869.0
1101302,Mirante da Serra,RO,Rondônia,2011,11781.0,119478.0
1101302,Mirante da Serra,RO,Rondônia,2012,11686.0,130632.0
1101302,Mirante da Serra,RO,Rondônia,2013,12469.0,134517.0
1101302,Mirante da Serra,RO,Rondônia,2014,12414.0,162908.0
1101302,Mirante da Serra,RO,Rondônia,2015,12360.0,178007.0
1101302,Mirante da Serra,RO,Rondônia,2016,12308.0,191943.0
1101302,Mirante da Serra,RO,Rondônia,2017,12258.0,205082.0
1101302,Mirante da Serra,RO,Rondônia,2018,11080.0,218549.0
1101302,Mirante da Serra,RO,Rondônia,2019,10947.0,216961.0
1101302,Mirante da Serra,RO,Rondônia,2020,10818.0,231662.0
1101302,Mirante da Serra,RO,Rondônia,2021,10691.0,262627.0
1101302,Mirante da Serra,RO,Rondônia,2022,,310402.0
1101302,Mirante da Serra,RO,Rondônia,2023,,380179.0
1101302,Mirante da Serra,RO,Rondônia,2024,9740.0,
1101302,Mirante da Serra,RO,Rondônia,2025,9657.0,
1101302,Mirante da Serra,RO,Rondônia,2026,9579.0,
1101401,Monte Negro,RO,Rondônia,2010,,143417.0
1101401,Monte Negro,RO,Rondônia,2011,14204.0,176274.0
1101401,Monte Negro,RO,Rondônia,2012,14313.0,181390.0
1101401,Monte Negro,RO,Rondônia,2013,15541.0,205600.0
1101401,Monte Negro,RO,Rondônia,2014,15710.0,218407.0
1101401,Monte Negro,RO,Rondônia,2015,15873.0,229497.0
1101401,Monte Negro,RO,Rondônia,2016,16032.0,242608.0
1101401,Monte Negro,RO,Rondônia,2017,16186.0,267804.0
1101401,Monte Negro,RO,Rondônia,2018,15695.0,284071.0
1101401,Monte Negro,RO,Rondônia,2019,15852.0,291812.0
1101401,Monte Negro,RO,Rondônia,2020,16007.0,340931.0
1101401,Monte Negro,RO,Rondônia,2021,16158.0,389781.0
1101401,Monte Negro,RO,Rondônia,2022,,452939.0
1101401,Monte Negro,RO,Rondônia,2023,,526990.0
1101401,Monte Negro,RO,Rondônia,2024,12241.0,
1101401,Monte Negro,RO,Rondônia,2025,12168.0,
1101401,Monte Negro,RO,Rondônia,2026,12100.0,
1101435,Nova União,RO,Rondônia,2010,,70739.0
1101435,Nova União,RO,Rondônia,2011,7437.0,76050.0
1101435,Nova União,RO,Rondônia,2012,7382.0,85014.0
1101435,Nova União,RO,Rondônia,2013,7883.0,86792.0
1101435,Nova União,RO,Rondônia,2014,7853.0,93875.0
1101435,Nova União,RO,Rondônia,2015,7824.0,103160.0
1101435,Nova União,RO,Rondônia,2016,7796.0,106656.0
1101435,Nova União,RO,Rondônia,2017,7769.0,121147.0
1101435,Nova União,RO,Rondônia,2018,7047.0,121109.0
1101435,Nova União,RO,Rondônia,2019,6970.0,117350.0
1101435,Nova União,RO,Rondônia,2020,6895.0,128791.0
1101435,Nova União,RO,Rondônia,2021,6822.0,157321.0
1101435,Nova União,RO,Rondônia,2022,,168139.0
1101435,Nova União,RO,Rondônia,2023,,193557.0
1101435,Nova União,RO,Rondônia,2024,6577.0,
1101435,Nova União,RO,Rondônia,2025,6541.0,
1101435,Nova União,RO,Rondônia,2026,6506.0,
1101450,Parecis,RO,Rondônia,2010,,49986.0
1101450,Parecis,RO,Rondônia,2011,4902.0,56027.0
1101450,Parecis,RO,Rondônia,2012,4990.0,61508.0
1101450,Parecis,RO,Rondônia,2013,5477.0,71097.0
1101450,Parecis,RO,Rondônia,2014,5589.0,78819.0
1101450,Parecis,RO,Rondônia,2015,5697.0,84439.0
1101450,Parecis,RO,Rondônia,2016,5802.0,91389.0
1101450,Parecis,RO,Rondônia,2017,5904.0,99549.0
1101450,Parecis,RO,Rondônia,2018,5947.0,106828.0
1101450,Parecis,RO,Rondônia,2019,6074.0,107301.0
1101450,Parecis,RO,Rondônia,2020,6198.0,120815.0
1101450,Parecis,RO,Rondônia,2021,6319.0,155430.0
1101450,Parecis,RO,Rondônia,2022,,164073.0
1101450,Parecis,RO,Rondônia,2023,,201510.0
1101450,Parecis,RO,Rondônia,2024,4390.0,
1101450,Parecis,RO,Rondônia,2025,4372.0,
1101450,Parecis,RO,Rondônia,2026,4356.0,
1101468,Pimenteiras do Oeste,RO,Rondônia,2010,,43812.0
1101468,Pimenteiras do Oeste,RO,Rondônia,2011,2299.0,53250.0
1101468,Pimenteiras do Oeste,RO,Rondônia,2012,2283.0,80775.0
1101468,Pimenteiras do Oeste,RO,Rondônia,2013,2440.0,77664.0
1101468,Pimenteiras do Oeste,RO,Rondônia,2014,2432.0,76783.0
1101468,Pimenteiras do Oeste,RO,Rondônia,2015,2424.0,79777.0
1101468,Pimenteiras do Oeste,RO,Rondônia,2016,2417.0,89278.0
1101468,Pimenteiras do Oeste,RO,Rondônia,2017,2410.0,99367.0
1101468,Pimenteiras do Oeste,RO,Rondônia,2018,2191.0,104550.0
1101468,Pimenteiras do Oeste,RO,Rondônia,2019,2169.0,116514.0
1101468,Pimenteiras do Oeste,RO,Rondônia,2020,2148.0,148823.0
1101468,Pimenteiras do Oeste,RO,Rondônia,2021,2127.0,246209.0
1101468,Pimenteiras do Oeste,RO,Rondônia,2022,,327048.0
1101468,Pimenteiras do Oeste,RO,Rondônia,2023,,355185.0
1101468,Pimenteiras do Oeste,RO,Rondônia,2024,2311.0,
1101468,Pimenteiras do Oeste,RO,Rondônia,2025,2309.0,
1101468,Pimenteiras do Oeste,RO,Rondônia,2026,2308.0,
1101476,Primavera de Rondônia,RO,Rondônia,2010,,35105.0
1101476,Primavera de Rondônia,RO,Rondônia,2011,3464.0,38302.0
1101476,Primavera de Rondônia,RO,Rondônia,2012,3406.0,43790.0
1101476,Primavera de Rondônia,RO,Rondônia,2013,3597.0,47727.0
1101476,Primavera de Rondônia,RO,Rondônia,2014,3548.0,52854.0
1101476,Primavera de Rondônia,RO,Rondônia,2015,3501.0,53386.0
1101476,Primavera de Rondônia,RO,Rondônia,2016,3456.0,58681.0
1101476,Primavera de Rondônia,RO,Rondônia,2017,3411.0,62900.0
1101476,Primavera de Rondônia,RO,Rondônia,2018,2939.0,60540.0
1101476,Primavera de Rondônia,RO,Rondônia,2019,2856.0,61854.0
1101476,Primavera de Rondônia,RO,Rondônia,2020,2776.0,66465.0
1101476,Primavera de Rondônia,RO,Rondônia,2021,2697.0,107030.0
1101476,Primavera de Rondônia,RO,Rondônia,2022,,130973.0
1101476,Primavera de Rondônia,RO,Rondônia,2023,,131193.0
1101476,Primavera de Rondônia,RO,Rondônia,2024,3279.0,
1101476,Primavera de Rondônia,RO,Rondônia,2025,3268.0,
1101476,Primavera de Rondônia,RO,Rondônia,2026,3259.0,
1101484,São Felipe D'Oeste,RO,Rondônia,2010,,58727.0
1101484,São Felipe D'Oeste,RO,Rondônia,2011,5939.0,61616.0
1101484,São Felipe D'Oeste,RO,Rondônia,2012,5862.0,67923.0
1101484,São Felipe D'Oeste,RO,Rondônia,2013,6219.0,70826.0
1101484,São Felipe D'Oeste,RO,Rondônia,2014,6160.0,73856.0
1101484,São Felipe D'Oeste,RO,Rondônia,2015,6103.0,78389.0
1101484,São Felipe D'Oeste,RO,Rondônia,2016,6048.0,84807.0
1101484,São Felipe D'Oeste,RO,Rondônia,2017,5994.0,87273.0
1101484,São Felipe D'Oeste,RO,Rondônia,2018,5280.0,89557.0
1101484,São Felipe D'Oeste,RO,Rondônia,2019,5172.0,89254.0
1101484,São Felipe D'Oeste,RO,Rondônia,2020,5066.0,102279.0
1101484,São Felipe D'Oeste,RO,Rondônia,2021,4962.0,130675.0
1101484,São Felipe D'Oeste,RO,Rondônia,2022,,157330.0
1101484,São Felipe D'Oeste,RO,Rondônia,2023,,177906.0
1101484,São Felipe D'Oeste,RO,Rondônia,2024,5605.0,
1101484,São Felipe D'Oeste,RO,Rondônia,2025,5588.0,
1101484,São Felipe D'Oeste,RO,Rondônia,2026,5571.0,
1101492,São Francisco do Guaporé,RO,Rondônia,2010,,173610.0
1101492,São Francisco do Guaporé,RO,Rondônia,2011,16341.0,200906.0
1101492,São Francisco do Guaporé,RO,Rondônia,2012,16636.0,223069.0
1101492,São Francisco do Guaporé,RO,Rondônia,2013,18265.0,245948.0
1101492,São Francisco do Guaporé,RO,Rondônia,2014,18640.0,266619.0
1101492,São Francisco do Guaporé,RO,Rondônia,2015,19002.0,293297.0
1101492,São Francisco do Guaporé,RO,Rondônia,2016,19353.0,318965.0
1101492,São Francisco do Guaporé,RO,Rondônia,2017,19694.0,335648.0
1101492,São Francisco do Guaporé,RO,Rondônia,2018,19842.0,352819.0
1101492,São Francisco do Guaporé,RO,Rondônia,2019,20266.0,353339.0
1101492,São Francisco do Guaporé,RO,Rondônia,2020,20681.0,397745.0
1101492,São Francisco do Guaporé,RO,Rondônia,2021,21088.0,488141.0
1101492,São Francisco do Guaporé,RO,Rondônia,2022,,573985.0
1101492,São Francisco do Guaporé,RO,Rondônia,2023,,716411.0
1101492,São Francisco do Guaporé,RO,Rondônia,2024,17511.0,
1101492,São Francisco do Guaporé,RO,Rondônia,2025,17557.0,
1101492,São Francisco do Guaporé,RO,Rondônia,2026,17601.0,
1101500,Seringueiras,RO,Rondônia,2010,,117281.0
1101500,Seringueiras,RO,Rondônia,2011,11624.0,134333.0
1101500,Seringueiras,RO,Rondônia,2012,11619.0,141930.0
1101500,Seringueiras,RO,Rondônia,2013,12505.0,157939.0
1101500,Seringueiras,RO,Rondônia,2014,12543.0,166738.0
1101500,Seringueiras,RO,Rondônia,2015,12581.0,180367.0
1101500,Seringueiras,RO,Rondônia,2016,12617.0,200123.0
1101500,Seringueiras,RO,Rondônia,2017,12653.0,232724.0
1101500,Seringueiras,RO,Rondônia,2018,11860.0,234736.0
1101500,Seringueiras,RO,Rondônia,2019,11856.0,236261.0
1101500,Seringueiras,RO,Rondônia,2020,11851.0,250586.0
1101500,Seringueiras,RO,Rondônia,2021,11846.0,332986.0
1101500,Seringueiras,RO,Rondônia,2022,,381163.0
1101500,Seringueiras,RO,Rondônia,2023,,446997.0
1101500,Seringueiras,RO,Rondônia,2024,12954.0,
1101500,Seringueiras,RO,Rondônia,2025,12965.0,
1101500,Seringueiras,RO,Rondônia,2026,12973.0,
1101559,Teixeirópolis,RO,Rondônia,2010,,50001.0
1101559,Teixeirópolis,RO,Rondônia,2011,4832.0,56623.0
1101559,Teixeirópolis,RO,Rondônia,2012,4778.0,63277.0
1101559,Teixeirópolis,RO,Rondônia,2013,5080.0,67681.0
